Event_Slug,Target_Month,Target_Year,Option,Date,Implied_Probability,Actual_Fed_Rate,Rate_Shift,Bin_Type,Implied_Fed_Rate_Target,Math_Bounds,raw_mu,raw_sigma,smoothed_mu,smoothed_sigma
fed-decision-in-april,April,2026,25 bps decrease,2026-03-14,0.055,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.673778294697587,0.26952998217408536,3.662860912499932,0.2592223455546669
fed-decision-in-april,April,2026,25+ bps increase,2026-03-14,0.019,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.673778294697587,0.26952998217408536,3.662860912499932,0.2592223455546669
fed-decision-in-april,April,2026,25 bps decrease,2026-03-14,0.055,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.673778294697587,0.26952998217408536,3.662860912499932,0.2592223455546669
fed-decision-in-april,April,2026,25+ bps increase,2026-03-14,0.019,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.673778294697587,0.26952998217408536,3.662860912499932,0.2592223455546669
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-14,0.0125,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.673778294697587,0.26952998217408536,3.662860912499932,0.2592223455546669
fed-decision-in-april,April,2026,25 bps decrease,2026-03-14,0.055,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.673778294697587,0.26952998217408536,3.662860912499932,0.2592223455546669
fed-decision-in-april,April,2026,No change,2026-03-14,0.915,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.673778294697587,0.26952998217408536,3.662860912499932,0.2592223455546669
fed-decision-in-april,April,2026,25+ bps increase,2026-03-15,0.0195,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.573212700603731,0.08,3.6329781752011985,0.1994815637031113
fed-decision-in-april,April,2026,25+ bps increase,2026-03-15,0.0195,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.573212700603731,0.08,3.6329781752011985,0.1994815637031113
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-15,0.0135,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.573212700603731,0.08,3.6329781752011985,0.1994815637031113
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-15,0.0135,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.573212700603731,0.08,3.6329781752011985,0.1994815637031113
fed-decision-in-april,April,2026,25+ bps increase,2026-03-15,0.0195,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.573212700603731,0.08,3.6329781752011985,0.1994815637031113
fed-decision-in-april,April,2026,No change,2026-03-15,0.915,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.573212700603731,0.08,3.6329781752011985,0.1994815637031113
fed-decision-in-april,April,2026,No change,2026-03-15,0.915,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.573212700603731,0.08,3.6329781752011985,0.1994815637031113
fed-decision-in-april,April,2026,25+ bps increase,2026-03-15,0.0195,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.573212700603731,0.08,3.6329781752011985,0.1994815637031113
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-15,0.0135,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.573212700603731,0.08,3.6329781752011985,0.1994815637031113
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-15,0.0135,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.573212700603731,0.08,3.6329781752011985,0.1994815637031113
fed-decision-in-april,April,2026,No change,2026-03-15,0.915,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.573212700603731,0.08,3.6329781752011985,0.1994815637031113
fed-decision-in-april,April,2026,No change,2026-03-15,0.915,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.573212700603731,0.08,3.6329781752011985,0.1994815637031113
fed-decision-in-april,April,2026,25+ bps increase,2026-03-16,0.0165,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.676914679173268,0.2664951033862071,3.647623676525222,0.22181941026414326
fed-decision-in-april,April,2026,No change,2026-03-16,0.935,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.676914679173268,0.2664951033862071,3.647623676525222,0.22181941026414326
fed-decision-in-april,April,2026,25 bps decrease,2026-03-16,0.0385,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.676914679173268,0.2664951033862071,3.647623676525222,0.22181941026414326
fed-decision-in-april,April,2026,25 bps decrease,2026-03-16,0.0385,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.676914679173268,0.2664951033862071,3.647623676525222,0.22181941026414326
fed-decision-in-april,April,2026,25+ bps increase,2026-03-16,0.0165,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.676914679173268,0.2664951033862071,3.647623676525222,0.22181941026414326
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-16,0.0095,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.676914679173268,0.2664951033862071,3.647623676525222,0.22181941026414326
fed-decision-in-april,April,2026,25+ bps increase,2026-03-16,0.0165,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.676914679173268,0.2664951033862071,3.647623676525222,0.22181941026414326
fed-decision-in-april,April,2026,25+ bps increase,2026-03-16,0.0165,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.676914679173268,0.2664951033862071,3.647623676525222,0.22181941026414326
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-16,0.0095,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.676914679173268,0.2664951033862071,3.647623676525222,0.22181941026414326
fed-decision-in-april,April,2026,No change,2026-03-16,0.935,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.676914679173268,0.2664951033862071,3.647623676525222,0.22181941026414326
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-16,0.0095,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.676914679173268,0.2664951033862071,3.647623676525222,0.22181941026414326
fed-decision-in-april,April,2026,25 bps decrease,2026-03-16,0.0385,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.676914679173268,0.2664951033862071,3.647623676525222,0.22181941026414326
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-16,0.0095,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.676914679173268,0.2664951033862071,3.647623676525222,0.22181941026414326
fed-decision-in-april,April,2026,25 bps decrease,2026-03-16,0.0385,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.676914679173268,0.2664951033862071,3.647623676525222,0.22181941026414326
fed-decision-in-april,April,2026,No change,2026-03-16,0.935,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.676914679173268,0.2664951033862071,3.647623676525222,0.22181941026414326
fed-decision-in-april,April,2026,No change,2026-03-16,0.935,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.676914679173268,0.2664951033862071,3.647623676525222,0.22181941026414326
fed-decision-in-april,April,2026,25+ bps increase,2026-03-17,0.0165,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.676914679173268,0.2664951033862071,3.6573873440745706,0.23671130797149786
fed-decision-in-april,April,2026,No change,2026-03-17,0.935,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.676914679173268,0.2664951033862071,3.6573873440745706,0.23671130797149786
fed-decision-in-april,April,2026,25 bps decrease,2026-03-17,0.0385,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.676914679173268,0.2664951033862071,3.6573873440745706,0.23671130797149786
fed-decision-in-april,April,2026,25 bps decrease,2026-03-17,0.0385,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.676914679173268,0.2664951033862071,3.6573873440745706,0.23671130797149786
fed-decision-in-april,April,2026,25+ bps increase,2026-03-17,0.0165,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.676914679173268,0.2664951033862071,3.6573873440745706,0.23671130797149786
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-17,0.0095,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.676914679173268,0.2664951033862071,3.6573873440745706,0.23671130797149786
fed-decision-in-april,April,2026,25+ bps increase,2026-03-17,0.0165,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.676914679173268,0.2664951033862071,3.6573873440745706,0.23671130797149786
fed-decision-in-april,April,2026,25+ bps increase,2026-03-17,0.0165,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.676914679173268,0.2664951033862071,3.6573873440745706,0.23671130797149786
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-17,0.0095,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.676914679173268,0.2664951033862071,3.6573873440745706,0.23671130797149786
fed-decision-in-april,April,2026,No change,2026-03-17,0.935,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.676914679173268,0.2664951033862071,3.6573873440745706,0.23671130797149786
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-17,0.0095,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.676914679173268,0.2664951033862071,3.6573873440745706,0.23671130797149786
fed-decision-in-april,April,2026,25 bps decrease,2026-03-17,0.0385,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.676914679173268,0.2664951033862071,3.6573873440745706,0.23671130797149786
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-17,0.0095,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.676914679173268,0.2664951033862071,3.6573873440745706,0.23671130797149786
fed-decision-in-april,April,2026,25 bps decrease,2026-03-17,0.0385,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.676914679173268,0.2664951033862071,3.6573873440745706,0.23671130797149786
fed-decision-in-april,April,2026,No change,2026-03-17,0.935,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.676914679173268,0.2664951033862071,3.6573873440745706,0.23671130797149786
fed-decision-in-april,April,2026,No change,2026-03-17,0.935,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.676914679173268,0.2664951033862071,3.6573873440745706,0.23671130797149786
fed-decision-in-april,April,2026,No change,2026-03-18,0.945,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.6773275146167985,0.26573248109463127,3.6640340675886467,0.24638503234587567
fed-decision-in-april,April,2026,25+ bps increase,2026-03-18,0.0135,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.6773275146167985,0.26573248109463127,3.6640340675886467,0.24638503234587567
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-18,0.0105,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.6773275146167985,0.26573248109463127,3.6640340675886467,0.24638503234587567
fed-decision-in-april,April,2026,25 bps decrease,2026-03-18,0.0345,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.6773275146167985,0.26573248109463127,3.6640340675886467,0.24638503234587567
fed-decision-in-april,April,2026,25 bps decrease,2026-03-18,0.0345,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.6773275146167985,0.26573248109463127,3.6640340675886467,0.24638503234587567
fed-decision-in-april,April,2026,25+ bps increase,2026-03-18,0.0135,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.6773275146167985,0.26573248109463127,3.6640340675886467,0.24638503234587567
fed-decision-in-april,April,2026,25+ bps increase,2026-03-18,0.0135,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.6773275146167985,0.26573248109463127,3.6640340675886467,0.24638503234587567
fed-decision-in-april,April,2026,25 bps decrease,2026-03-18,0.0345,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.6773275146167985,0.26573248109463127,3.6640340675886467,0.24638503234587567
fed-decision-in-april,April,2026,No change,2026-03-18,0.945,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.6773275146167985,0.26573248109463127,3.6640340675886467,0.24638503234587567
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-18,0.0105,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.6773275146167985,0.26573248109463127,3.6640340675886467,0.24638503234587567
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-18,0.0105,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.6773275146167985,0.26573248109463127,3.6640340675886467,0.24638503234587567
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-18,0.0105,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.6773275146167985,0.26573248109463127,3.6640340675886467,0.24638503234587567
fed-decision-in-april,April,2026,25 bps decrease,2026-03-18,0.0345,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.6773275146167985,0.26573248109463127,3.6640340675886467,0.24638503234587567
fed-decision-in-april,April,2026,No change,2026-03-18,0.945,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.6773275146167985,0.26573248109463127,3.6640340675886467,0.24638503234587567
fed-decision-in-april,April,2026,25+ bps increase,2026-03-18,0.0135,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.6773275146167985,0.26573248109463127,3.6640340675886467,0.24638503234587567
fed-decision-in-april,April,2026,No change,2026-03-18,0.945,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.6773275146167985,0.26573248109463127,3.6640340675886467,0.24638503234587567
fed-decision-in-april,April,2026,25+ bps increase,2026-03-19,0.0115,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.752254312598014,0.08,3.6934408159251024,0.19092335489725046
fed-decision-in-april,April,2026,No change,2026-03-19,0.945,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.752254312598014,0.08,3.6934408159251024,0.19092335489725046
fed-decision-in-april,April,2026,No change,2026-03-19,0.945,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.752254312598014,0.08,3.6934408159251024,0.19092335489725046
fed-decision-in-april,April,2026,25+ bps increase,2026-03-19,0.0115,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.752254312598014,0.08,3.6934408159251024,0.19092335489725046
fed-decision-in-april,April,2026,No change,2026-03-19,0.945,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.752254312598014,0.08,3.6934408159251024,0.19092335489725046
fed-decision-in-april,April,2026,No change,2026-03-19,0.945,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.752254312598014,0.08,3.6934408159251024,0.19092335489725046
fed-decision-in-april,April,2026,25+ bps increase,2026-03-19,0.0115,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.752254312598014,0.08,3.6934408159251024,0.19092335489725046
fed-decision-in-april,April,2026,25+ bps increase,2026-03-19,0.0115,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.752254312598014,0.08,3.6934408159251024,0.19092335489725046
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-20,0.0065,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.680397232971008,0.2641526608177604,3.6890929549404046,0.21533312353742046
fed-decision-in-april,April,2026,25+ bps increase,2026-03-20,0.02,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.680397232971008,0.2641526608177604,3.6890929549404046,0.21533312353742046
fed-decision-in-april,April,2026,25 bps decrease,2026-03-20,0.021,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.680397232971008,0.2641526608177604,3.6890929549404046,0.21533312353742046
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-20,0.0065,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.680397232971008,0.2641526608177604,3.6890929549404046,0.21533312353742046
fed-decision-in-april,April,2026,25 bps decrease,2026-03-20,0.021,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.680397232971008,0.2641526608177604,3.6890929549404046,0.21533312353742046
fed-decision-in-april,April,2026,No change,2026-03-20,0.955,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.680397232971008,0.2641526608177604,3.6890929549404046,0.21533312353742046
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-20,0.0065,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.680397232971008,0.2641526608177604,3.6890929549404046,0.21533312353742046
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-20,0.0065,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.680397232971008,0.2641526608177604,3.6890929549404046,0.21533312353742046
fed-decision-in-april,April,2026,No change,2026-03-20,0.955,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.680397232971008,0.2641526608177604,3.6890929549404046,0.21533312353742046
fed-decision-in-april,April,2026,No change,2026-03-20,0.955,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.680397232971008,0.2641526608177604,3.6890929549404046,0.21533312353742046
fed-decision-in-april,April,2026,25 bps decrease,2026-03-20,0.021,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.680397232971008,0.2641526608177604,3.6890929549404046,0.21533312353742046
fed-decision-in-april,April,2026,25 bps decrease,2026-03-20,0.021,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.680397232971008,0.2641526608177604,3.6890929549404046,0.21533312353742046
fed-decision-in-april,April,2026,25+ bps increase,2026-03-20,0.02,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.680397232971008,0.2641526608177604,3.6890929549404046,0.21533312353742046
fed-decision-in-april,April,2026,25+ bps increase,2026-03-20,0.02,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.680397232971008,0.2641526608177604,3.6890929549404046,0.21533312353742046
fed-decision-in-april,April,2026,25+ bps increase,2026-03-20,0.02,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.680397232971008,0.2641526608177604,3.6890929549404046,0.21533312353742046
fed-decision-in-april,April,2026,No change,2026-03-20,0.955,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.680397232971008,0.2641526608177604,3.6890929549404046,0.21533312353742046
fed-decision-in-april,April,2026,25+ bps increase,2026-03-21,0.035,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.681488938066945,0.26599605739009086,3.6865582826492513,0.23222076815497728
fed-decision-in-april,April,2026,No change,2026-03-21,0.9455,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.681488938066945,0.26599605739009086,3.6865582826492513,0.23222076815497728
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-21,0.0055,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.681488938066945,0.26599605739009086,3.6865582826492513,0.23222076815497728
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-21,0.0055,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.681488938066945,0.26599605739009086,3.6865582826492513,0.23222076815497728
fed-decision-in-april,April,2026,25 bps decrease,2026-03-21,0.015,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.681488938066945,0.26599605739009086,3.6865582826492513,0.23222076815497728
fed-decision-in-april,April,2026,25 bps decrease,2026-03-21,0.015,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.681488938066945,0.26599605739009086,3.6865582826492513,0.23222076815497728
fed-decision-in-april,April,2026,No change,2026-03-21,0.9455,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.681488938066945,0.26599605739009086,3.6865582826492513,0.23222076815497728
fed-decision-in-april,April,2026,25+ bps increase,2026-03-21,0.035,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.681488938066945,0.26599605739009086,3.6865582826492513,0.23222076815497728
fed-decision-in-april,April,2026,25+ bps increase,2026-03-21,0.035,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.681488938066945,0.26599605739009086,3.6865582826492513,0.23222076815497728
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-21,0.0055,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.681488938066945,0.26599605739009086,3.6865582826492513,0.23222076815497728
fed-decision-in-april,April,2026,25 bps decrease,2026-03-21,0.015,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.681488938066945,0.26599605739009086,3.6865582826492513,0.23222076815497728
fed-decision-in-april,April,2026,25 bps decrease,2026-03-21,0.015,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.681488938066945,0.26599605739009086,3.6865582826492513,0.23222076815497728
fed-decision-in-april,April,2026,No change,2026-03-21,0.9455,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.681488938066945,0.26599605739009086,3.6865582826492513,0.23222076815497728
fed-decision-in-april,April,2026,No change,2026-03-21,0.9455,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.681488938066945,0.26599605739009086,3.6865582826492513,0.23222076815497728
fed-decision-in-april,April,2026,25+ bps increase,2026-03-21,0.035,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.681488938066945,0.26599605739009086,3.6865582826492513,0.23222076815497728
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-21,0.0055,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.681488938066945,0.26599605739009086,3.6865582826492513,0.23222076815497728
fed-decision-in-april,April,2026,25+ bps increase,2026-03-22,0.0355,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.6818861741453657,0.2657727161447406,3.6850009131479564,0.2434047508182317
fed-decision-in-april,April,2026,25+ bps increase,2026-03-22,0.0355,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.6818861741453657,0.2657727161447406,3.6850009131479564,0.2434047508182317
fed-decision-in-april,April,2026,No change,2026-03-22,0.948,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.6818861741453657,0.2657727161447406,3.6850009131479564,0.2434047508182317
fed-decision-in-april,April,2026,No change,2026-03-22,0.948,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.6818861741453657,0.2657727161447406,3.6850009131479564,0.2434047508182317
fed-decision-in-april,April,2026,25 bps decrease,2026-03-22,0.0125,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.6818861741453657,0.2657727161447406,3.6850009131479564,0.2434047508182317
fed-decision-in-april,April,2026,25+ bps increase,2026-03-22,0.0355,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.6818861741453657,0.2657727161447406,3.6850009131479564,0.2434047508182317
fed-decision-in-april,April,2026,No change,2026-03-22,0.948,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.6818861741453657,0.2657727161447406,3.6850009131479564,0.2434047508182317
fed-decision-in-april,April,2026,25 bps decrease,2026-03-22,0.0125,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.6818861741453657,0.2657727161447406,3.6850009131479564,0.2434047508182317
fed-decision-in-april,April,2026,No change,2026-03-22,0.948,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.6818861741453657,0.2657727161447406,3.6850009131479564,0.2434047508182317
fed-decision-in-april,April,2026,25 bps decrease,2026-03-22,0.0125,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.6818861741453657,0.2657727161447406,3.6850009131479564,0.2434047508182317
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-22,0.0055,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.6818861741453657,0.2657727161447406,3.6850009131479564,0.2434047508182317
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-22,0.0055,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.6818861741453657,0.2657727161447406,3.6850009131479564,0.2434047508182317
fed-decision-in-april,April,2026,25+ bps increase,2026-03-22,0.0355,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.6818861741453657,0.2657727161447406,3.6850009131479564,0.2434047508182317
fed-decision-in-april,April,2026,25 bps decrease,2026-03-22,0.0125,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.6818861741453657,0.2657727161447406,3.6850009131479564,0.2434047508182317
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-22,0.0055,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.6818861741453657,0.2657727161447406,3.6850009131479564,0.2434047508182317
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-22,0.0055,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.6818861741453657,0.2657727161447406,3.6850009131479564,0.2434047508182317
fed-decision-in-april,April,2026,No change,2026-03-23,0.9425,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.682100831536008,0.2666297221852047,3.6840342192773075,0.25114640794055604
fed-decision-in-april,April,2026,No change,2026-03-23,0.9425,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.682100831536008,0.2666297221852047,3.6840342192773075,0.25114640794055604
fed-decision-in-april,April,2026,25 bps decrease,2026-03-23,0.0125,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.682100831536008,0.2666297221852047,3.6840342192773075,0.25114640794055604
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-23,0.0045,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.682100831536008,0.2666297221852047,3.6840342192773075,0.25114640794055604
fed-decision-in-april,April,2026,25 bps decrease,2026-03-23,0.0125,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.682100831536008,0.2666297221852047,3.6840342192773075,0.25114640794055604
fed-decision-in-april,April,2026,25+ bps increase,2026-03-23,0.0415,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.682100831536008,0.2666297221852047,3.6840342192773075,0.25114640794055604
fed-decision-in-april,April,2026,25+ bps increase,2026-03-23,0.0415,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.682100831536008,0.2666297221852047,3.6840342192773075,0.25114640794055604
fed-decision-in-april,April,2026,No change,2026-03-23,0.9425,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.682100831536008,0.2666297221852047,3.6840342192773075,0.25114640794055604
fed-decision-in-april,April,2026,25+ bps increase,2026-03-23,0.0415,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.682100831536008,0.2666297221852047,3.6840342192773075,0.25114640794055604
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-23,0.0045,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.682100831536008,0.2666297221852047,3.6840342192773075,0.25114640794055604
fed-decision-in-april,April,2026,25 bps decrease,2026-03-23,0.0125,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.682100831536008,0.2666297221852047,3.6840342192773075,0.25114640794055604
fed-decision-in-april,April,2026,25+ bps increase,2026-03-23,0.0415,3.75,0.25,Upper_Bound,4.0,"(3.875, inf)",3.682100831536008,0.2666297221852047,3.6840342192773075,0.25114640794055604
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-23,0.0045,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.682100831536008,0.2666297221852047,3.6840342192773075,0.25114640794055604
fed-decision-in-april,April,2026,50+ bps decrease,2026-03-23,0.0045,3.75,-0.5,Lower_Bound,3.25,"(-inf, 3.375)",3.682100831536008,0.2666297221852047,3.6840342192773075,0.25114640794055604
fed-decision-in-april,April,2026,No change,2026-03-23,0.9425,3.75,0.0,Exact_Bin,3.75,"(3.625, 3.875)",3.682100831536008,0.2666297221852047,3.6840342192773075,0.25114640794055604
fed-decision-in-april,April,2026,25 bps decrease,2026-03-23,0.0125,3.75,-0.25,Exact_Bin,3.5,"(3.375, 3.625)",3.682100831536008,0.2666297221852047,3.6840342192773075,0.25114640794055604
